wgt	ira	a401	hval	hmort	hequity	nifa	net_nifa	tfa	net_tfa	tfa_he	tw	age	inc	fsize	educ	db	marr	male	twoearn	dum91	e401	i1	i2	i3	i4	i5	i6	i7	p401	pira	hown	a1	a2	a3	a4	a5	nohs	hs	smcol	col	a	icat	ecat	f1	f2	f3	f4	f5	f6	f	zhat	wntfa1	wntfa2	wntfa3	wntfa4	wntfa5	wntfa6	wntfa7	wnet_nifa1	wnet_nifa2	wnet_nifa3	wnet_nifa4	wnet_nifa5	wnet_nifa6	wnet_nifa7	wtw1	wtw2	wtw3	wtw4	wtw5	wtw6	wtw7	net_n401	wnet_n4014
2464.156	0	0	56500	39000	17500	50	-19950	50	-19950	-2450	400	34	25191	1	18	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	3	4	1	0	0	0	0	0	1	.2694195	.1108613	.1100003	.1091572	.1083096	.1293035	.1326723	.1464366	.1168357	.1167538	.1171802	.1167094	.1246807	.1231381	.1621553	.1139509	.1152965	.1175485	.1190459	.1132958	.1128882	.1183857	-19950	.1084365
4845.864	0	0	62000	46350	15650	3488	1208	3488	1208	16858	23058	46	34131	7	15	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	4	4	3	0	0	0	0	0	1	6	.3719455	.1594459	.1593963	.1577141	.158223	.1583358	.1582952	.1504419	.1587659	.1587382	.1570281	.1573122	.1581193	.1579821	.1573022	.1696697	.161591	.1622376	.1688961	.1553579	.1554207	.1558819	1208	.1587552
3692.768	0	0	65000	29821	35179	0	0	0	0	35179	38897	43	25050	3	16	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	3	3	4	0	0	1	0	0	0	3	.2694195	.0893543	.0891741	.0891908	.0892308	.0901109	.0897814	.0880907	.0896898	.089655	.089645	.0896806	.0929117	.0931131	.0906748	.0897481	.0883383	.0868886	.0861197	.0918203	.0921561	.0827124	0	.08921
5522.627	0	0	0	0	0	0	0	0	0	0	10350	57	9180	1	12	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5	1	2	1	0	0	0	0	0	1	.0278493	.0055495	.0051365	.0048749	.003777	.0038106	.0038134	.0038098	.0055789	.0057412	.0055859	.0047262	.004765	.0047293	.0047608	.0044323	.0133953	.0105729	.0070572	.0068871	.0078469	.0064439	0	.0037638
4111.098	0	0	0	0	0	2000	2000	2000	2000	2000	3500	36	24441	2	14	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	3	3	0	1	0	0	0	0	2	.5315681	.3793103	.387443	.3882951	.3994273	.3974138	.387233	.3980536	.378537	.3865353	.3895676	.4052044	.4144096	.398773	.3985015	.3801461	.3795767	.3797777	.3797939	.3761881	.3817049	.3741149	2000	.4015115
2669.973	0	0	39000	39000	0	1800	420	1800	420	420	3520	32	16380	5	11	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	2	1	0	0	0	0	1	0	5	.1582553	.0555858	.0563846	.0561864	.053325	.0528803	.0504176	.0499956	.05564	.0571383	.0570477	.0518889	.0525709	.0541349	.0537545	.0483723	.0419145	.0421098	.0433037	.0415002	.0475306	.047314	420	.0533176
2367.273	0	0	0	0	0	0	-1229	0	-1229	-1229	-1229	34	6204	4	12	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	1	2	0	0	0	1	0	0	4	.0278493	.0053077	.0032237	.0031588	.0081321	.0079386	.0079225	.0077861	.0052346	.0036509	.0037067	.0049226	.0047628	.0049096	.004768	.0050219	.0028732	.0032096	.0028411	.002823	.0029016	.0027789	-1229	.0081033
13189.03	0	0	0	0	0	2500	-16700	2500	-16700	-16700	-11700	35	65010	4	14	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	6	3	0	0	0	1	0	0	4	.3598378	.149418	.1502724	.1541289	.1515177	.1531194	.1519291	.1258633	.1479566	.1490481	.1532837	.150183	.1522408	.1496127	.1288954	.1505067	.1484725	.1480145	.1420744	.1426824	.146948	.1438132	-16700	.1515103
3755.257	0	0	150000	103000	47000	4200	4200	4200	4200	51200	51200	38	42036	5	16	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	3	5	4	0	0	0	0	1	0	5	.6077043	.3505439	.3471954	.3417043	.3418543	.3341386	.3318875	.340596	.3505687	.3502755	.3462427	.3463558	.3480674	.3462416	.3432133	.3497448	.3523978	.3036832	.3016912	.2954519	.253754	.2788405	4200	.341961
5780.166	0	0	70000	0	70000	2500	500	2500	500	70500	70500	48	53412	2	12	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	4	6	2	0	1	0	0	0	0	2	.6688337	.3673007	.3763651	.3759365	.3414854	.3426872	.3328673	.3278713	.3672376	.3768112	.376737	.3444499	.3453238	.3430782	.3447817	.3683007	.3673773	.3829232	.3576567	.3492491	.353646	.379052	500	.3426168
5188.237	4000	0	50000	0	50000	20	-1780	4020	2220	52220	54720	59	7164	1	11	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	5	1	1	1	0	0	0	0	0	1	.2696344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2220	0
4121.316	0	0	80000	60000	20000	2000	2000	2000	2000	22000	28000	54	59346	2	11	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	4	6	1	0	1	0	0	0	0	2	.5405443	.2607625	.2605701	.265159	.2646307	.2641254	.2636313	.2499686	.259454	.2592422	.2631922	.2628035	.2619839	.2612307	.2472252	.2624495	.2592907	.2593094	.2698875	.2677576	.2678871	.269764	2000	.2645197
4550.811	0	0	0	0	0	1500	-6000	1500	-6000	-6000	-2457	26	36000	1	15	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	4	3	1	0	0	0	0	0	1	.3086649	.1333274	.1336182	.1358991	.1363444	.1353887	.1343404	.1395604	.1331444	.1334861	.1363889	.1368247	.1335808	.132437	.1368111	.1320179	.1215337	.1201601	.1141195	.1171491	.1166929	.1156289	-6000	.1358896
5284.039	60000	0	60000	0	60000	76100	76100	136100	136100	196100	377400	55	63972	2	15	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	5	6	3	0	1	0	0	0	0	2	.5336504	.1592943	.1576655	.1188717	.1228173	.1288067	.1301098	.0373615	.1608941	.1584863	.1453741	.1516583	.1541542	.1629789	.1930061	.1484848	.1504898	.1468322	.1488942	.1386137	.1276258	.1346252	136100	.1237708
3291.178	0	0	29000	29000	0	2000	-4200	2000	-4200	-4200	-4200	64	10947	2	13	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	5	2	3	0	1	0	0	0	0	2	.1582553	.0541611	.0529229	.0525522	.0659287	.0678964	.0750931	.0761789	.0545392	.0537485	.0532845	.0754087	.0744458	.0707768	.070273	.0470439	.0382473	.0387526	.0382178	.035097	.0539018	.0545383	-4200	.0658998
15672.99	0	0	65000	45000	20000	5400	4700	5400	4700	24700	26200	31	45408	3	12	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	5	2	0	0	1	0	0	0	3	.6077043	.3505925	.3467921	.3411286	.3413447	.332659	.3303249	.3363659	.3506711	.3503436	.346367	.3466206	.3485062	.3466952	.340701	.3478043	.3449241	.3351195	.328777	.3353513	.3215921	.3782451	4700	.3414362
5786.792	0	0	25000	14500	10500	5050	4050	5050	4050	14550	15550	31	17715	1	13	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	2	3	1	0	0	0	0	0	1	.143074	.0436622	.0450454	.0450067	.0328562	.0314824	.0279439	.0275744	.0435374	.0455543	.0457352	.0261399	.0262365	.0277497	.0289508	.0388466	.0358777	.0357175	.0378534	.0388237	.0301313	.0295826	4050	.0328609
8847.658	0	0	0	0	0	100	100	100	100	100	1100	47	32043	1	14	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	4	3	1	0	0	0	0	0	1	.3086649	.1291331	.1291252	.1284424	.1286695	.1288334	.1288789	.1224721	.1298145	.1298456	.1294828	.129701	.130623	.130565	.1296925	.1308199	.1242387	.1234774	.1206957	.1174268	.1168222	.1156002	100	.1289509
3410.527	0	0	39000	25000	14000	0	0	0	0	14000	18000	38	16344	4	12	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	2	2	0	0	0	1	0	0	4	.1582553	.0554551	.0560752	.0558566	.054454	.0541994	.0522709	.0519125	.0555392	.0568464	.0567166	.053877	.0545295	.055824	.0552713	.0509446	.048979	.0486975	.051354	.0527337	.0384219	.0377976	0	.0544442
2670.632	0	0	75000	0	75000	0	-150	0	-150	74850	74850	33	13326	5	10	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	2	1	0	0	0	0	1	0	5	.1582553	.0554084	.0559645	.0557388	.0548608	.0546763	.0529561	.0526237	.0555032	.0567413	.0565978	.054602	.0552388	.0564253	.0558158	.0621114	.0755435	.0753922	.0687917	.0675455	.1128712	.1115663	-150	.0548501
3971.774	12000	0	269000	135000	134000	249	-19751	12249	-7751	126249	126249	55	56103	5	12	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	5	6	2	0	0	0	0	1	0	5	.5336504	.1453767	.1469134	.1614046	.1572909	.1578082	.1549513	.1153997	.1388724	.1410965	.150773	.1459406	.1484022	.1442012	.119041	.1510062	.1533288	.1542239	.1503048	.1534276	.1524437	.1502338	-7751	.1566785
11613.02	11250	0	30000	0	30000	34600	34450	45850	45700	75700	75700	55	27390	2	12	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	5	3	2	0	1	0	0	0	0	2	.2696004	.0598911	.0611019	.0613217	.0613284	.0519321	.0547779	.0421283	.0551181	.0553156	.0551879	.0551843	.0247288	.0236801	.0041107	.0821138	.0802871	.0781595	.0771458	.0770921	.0785165	.0670651	45700	.0613436
5546.313	0	0	0	0	0	0	-1000	0	-1000	-1000	-1000	37	14172	6	12	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	0	0	0	0	1	0	5	.1283302	.0504041	.0507178	.0506734	.0535053	.053942	.0544017	.0543553	.0503793	.0507459	.0506879	.0569933	.0573684	.0573413	.056567	.0496429	.0491199	.0492249	.0487765	.0476402	.051859	.0521575	-1000	.0535018
5887.301	0	0	0	0	0	1038	-2462	1038	-2462	-2462	-2462	28	48558	4	12	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	5	2	0	0	0	1	0	0	4	.5995759	.3571745	.3534197	.3380305	.3370712	.3463067	.3422715	.3714758	.3571514	.3568589	.3423723	.3407606	.3394366	.3375239	.3610272	.3572308	.3564496	.3727894	.3702759	.3778777	.4059941	.3632025	-2462	.3365991
3212.357	0	0	70000	64000	6000	3299	-701	3299	-701	5299	9999	28	24192	2	16	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	3	4	0	1	0	0	0	0	2	.2694195	.0900532	.0898447	.0898403	.0898614	.0917032	.0914324	.089451	.0905563	.0905177	.0905178	.0905441	.0948998	.0950935	.0912647	.1075203	.1079176	.1088242	.1095607	.1097405	.1090618	.1180356	-701	.089841
4106.818	0	0	150000	65000	85000	6834	6834	6834	6834	91834	94611	47	42951	3	6	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	4	5	1	0	0	1	0	0	0	3	.4407951	.1968115	.2024117	.2024851	.2012415	.2009694	.1990319	.176276	.1964437	.1984868	.1986606	.1943236	.1939529	.1801938	.1780142	.1987752	.2015103	.1874108	.1866918	.1818592	.1403994	.1414796	6834	.200736
3558.762	0	0	75000	28700	46300	2426	1746	2426	1746	48046	53155	40	46605	5	12	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	5	2	0	0	0	0	1	0	5	.4407951	.1987587	.1994326	.1995153	.1996406	.1995488	.1985253	.1833169	.1989018	.2004426	.2006852	.2023909	.2021532	.1868291	.186169	.1971228	.1970752	.1904751	.1926682	.1914015	.1716843	.1728151	1746	.2001674
4337.858	0	0	0	0	0	15000	12800	15000	12800	12800	20800	31	25680	3	12	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	3	2	0	0	1	0	0	0	3	.2092901	.0818473	.0824217	.0827871	.0831018	.0669483	.0668979	.0741683	.0788596	.0789394	.0787703	.078914	.058012	.0577082	.0786363	.0847053	.083251	.0812999	.0802395	.0880987	.0878744	.0885366	12800	.0831018
3529.401	0	0	8000	8000	0	0	0	0	0	0	50	37	11313	3	12	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	3	2	2	0	0	1	0	0	0	3	.143074	.0426316	.042685	.0424585	.0406819	.0403734	.0386989	.0384309	.0427437	.0434015	.0432501	.038085	.0384746	.0394778	.0392667	.0366403	.029948	.0302146	.0306792	.0289874	.0396815	.0398153	0	.040666
4048.479	0	0	0	0	0	0	0	0	0	0	0	38	6120	3	9	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	1	1	0	0	1	0	0	0	3	.0278493	.0055495	.0051365	.0048749	.003777	.0038106	.0038134	.0038098	.0055789	.0057412	.0055859	.0047262	.004765	.0047293	.0047608	.0049562	.003543	.0036207	.0037994	.0038236	.0036908	.0038975	0	.0037638
7168.542	0	0	39000	39000	0	0	0	0	0	0	2500	30	28629	3	12	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	3	2	0	0	1	0	0	0	3	.273178	.1195716	.1193719	.1194288	.1195236	.1196473	.1192131	.1178926	.1191096	.1190704	.1190363	.1191058	.1213532	.1215421	.1193791	.1484717	.1494179	.1511371	.1525089	.1482856	.1476666	.1559723	0	.1194185
4064.582	0	0	0	0	0	500	-4850	500	-4850	-4850	-4850	39	28125	4	14	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	3	3	0	0	0	1	0	0	4	.4366938	.2883783	.2775928	.2766624	.2725141	.2679164	.2990166	.2866244	.2918796	.2817615	.2793544	.2797955	.2605653	.2828885	.2834201	.2837274	.2811515	.2826549	.2824069	.3009282	.28892	.3012159	-4850	.2719183
3971.436	0	0	165000	150000	15000	31000	21000	31000	21000	36000	48000	35	92277	4	12	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	2	7	2	0	0	0	1	0	0	4	.5679367	.2219202	.2192763	.2325712	.2311178	.2406365	.2421744	.1690581	.2217622	.2194601	.2326353	.2311172	.2315584	.2306503	.1907787	.2230996	.2359922	.229207	.2268587	.2177806	.2493736	.2495588	21000	.2309767
4420.333	0	0	0	0	0	20	-780	20	-780	-780	-780	31	18813	3	14	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	2	3	0	0	1	0	0	0	3	.1283302	.0504676	.0508705	.0508353	.0529291	.053258	.0533438	.0532446	.0504282	.0508914	.0508514	.0559049	.0563274	.0565067	.0557871	.049682	.0492437	.0493375	.0489465	.047861	.0516736	.051946	-780	.0529267
6550.988	0	0	70000	38000	32000	500	500	500	500	32500	32500	61	23640	2	10	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	5	3	1	0	1	0	0	0	0	2	.273178	.1189586	.118784	.1188588	.1189696	.1182583	.1177789	.1167341	.1183546	.1183189	.1182763	.1183535	.1196175	.1198106	.1189123	.125195	.1234375	.1215386	.1207069	.1285328	.1285379	.1223092	500	.1188646
3003.718	0	0	120000	90000	30000	9635	-5365	9635	-5365	24635	26429	42	72039	3	16	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	3	6	4	0	0	1	0	0	0	3	.7472324	.4657252	.4995736	.4972209	.4642523	.4665956	.4021935	.4296899	.4633843	.5093932	.5101243	.4745443	.4768752	.4239625	.424842	.4665699	.4702959	.4673062	.4648111	.4332099	.426789	.4134221	-5365	.4669023
4567.746	2000	0	48000	27000	21000	610	510	2610	2510	23510	31510	37	38340	5	13	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	3	4	3	0	0	0	0	1	0	5	.3524857	.1230056	.1233908	.1229075	.1247202	.1247492	.1246119	.113895	.1146266	.1148991	.1151135	.1159928	.1161046	.1156285	.1159594	.1312537	.1217704	.1226098	.1289925	.1234472	.1239706	.1252214	2510	.1254948
4473.752	0	0	0	0	0	200	-1800	200	-1800	-1800	10200	58	44925	2	12	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	5	5	2	0	1	0	0	0	0	2	.3243191	.1173693	.1214967	.1215968	.1222366	.1222237	.1216816	.1187711	.1173923	.1197297	.1201102	.1241765	.1240906	.1163156	.1172511	.1181449	.1182275	.1163227	.1171477	.1172557	.1209075	.1205292	-1800	.1226694
5228.534	0	0	12000	9300	2700	185	-2815	185	-2815	-115	885	26	13110	1	13	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	2	3	1	0	0	0	0	0	1	.143074	.041927	.0409968	.0406823	.0468592	.0477039	.0503222	.0506989	.042199	.0417569	.0414176	.0491261	.0488756	.0476124	.0471053	.0367564	.0302601	.0305009	.0311082	.0295355	.0390605	.0391151	-2815	.046831
5800.273	0	0	0	0	0	0	-300	0	-300	-300	3050	33	13755	3	12	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	2	2	0	0	1	0	0	0	3	.4215196	.2279631	.2255109	.2249942	.2320348	.2299013	.2279709	.2318764	.2282183	.2273508	.2268769	.2319022	.2325437	.2333146	.2343292	.227446	.2286917	.2260975	.2286491	.2297616	.2433406	.2373428	-300	.2320412
24315.69	0	0	0	0	0	550	-3150	550	-3150	-3150	6503	36	24975	2	14	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	3	3	0	1	0	0	0	0	2	.5315681	.3824177	.3742146	.3735332	.3737576	.3646988	.3930145	.385695	.3870991	.3792958	.3780499	.3871289	.3653018	.3796524	.3806422	.38133	.3815442	.3810945	.3812006	.3695946	.3803226	.3699141	-3150	.3748618
5642.486	0	0	58000	58000	0	6215	1015	6215	1015	1015	22390	36	28452	1	16	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	3	3	4	1	0	0	0	0	0	1	.2694195	.0883496	.0882108	.0882568	.0883228	.0878221	.0874226	.0862173	.088446	.088417	.088393	.0884412	.0899992	.0902037	.0899262	.0996117	.0990559	.0986743	.09863	.1031177	.1026692	.1057209	1015	.088302
4586.093	0	0	120000	62000	58000	0	0	0	0	58000	106000	33	31749	6	12	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	4	2	0	0	0	0	1	0	5	.3719455	.1603948	.1604082	.1592749	.159894	.159762	.159459	.1531526	.1595158	.1595543	.1584726	.1588452	.1587782	.1583507	.1588325	.1386203	.1786831	.1789745	.168034	.1729506	.1703922	.1652639	0	.1602916
4515.367	0	0	10000	1658	8342	150	-12918	150	-12918	-4576	10424	29	30249	3	12	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	4	2	0	0	1	0	0	0	3	.3719455	.1707719	.1715739	.179142	.1794565	.1766824	.1740935	.2082226	.1676799	.1685182	.1765535	.1768858	.1667819	.1645025	.176881	.1747637	.1526097	.1515369	.1509302	.1354328	.1342744	.1321732	-12918	.1777055
3738.597	0	0	85000	75000	10000	17200	12115	17200	12115	22115	31290	47	46983	4	12	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	5	2	0	0	0	1	0	0	4	.4407951	.1948027	.2048111	.2048513	.2022971	.2018961	.1995338	.176552	.1939119	.1961368	.196185	.1857574	.1853711	.1805854	.1772721	.1962546	.1945457	.1944774	.1969906	.1981785	.200784	.2008541	12115	.200664
2946.592	0	0	60000	33000	27000	4778	1778	4778	1778	28778	43778	49	48585	3	12	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	5	2	0	0	1	0	0	0	3	.6077043	.3503089	.3492055	.3451955	.3450336	.3422848	.340837	.3618354	.3500727	.3499505	.346106	.3455566	.3463784	.3447225	.3558945	.3491683	.3503038	.3090371	.3052989	.3025719	.2644427	.3070485	1778	.3451865
1360.106	0	0	0	0	0	8062	-8538	8062	-8538	-8538	-8538	31	57786	2	18	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	2	6	4	0	1	0	0	0	0	2	.3598378	.1501993	.1505639	.1550362	.1533593	.1539237	.1527908	.1309918	.1498256	.1503202	.1545121	.1526587	.1533158	.1511065	.1319937	.1504748	.1487356	.1483957	.1441848	.1444859	.1482762	.1457697	-8538	.1533177
1839.876	0	0	0	0	0	0	0	0	0	0	0	37	12666	3	12	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	0	0	1	0	0	0	3	.1283302	.0506931	.0514096	.0514093	.0509074	.0508714	.0497891	.0495349	.0506017	.0514003	.0514262	.0521545	.0526932	.0535035	.0530346	.0498208	.049683	.0497372	.0495455	.0486431	.0509939	.0511742	0	.0509088
5349.897	0	0	80000	0	80000	20299	20299	20299	20299	100299	108324	55	31098	1	13	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	5	4	3	1	0	0	0	0	0	1	.3866406	.1237483	.1230625	.1182418	.1159717	.1180499	.120699	.1276098	.1262675	.125558	.1195485	.1178745	.1245836	.1281828	.1179316	.1179532	.152639	.1523816	.1399293	.1424439	.1400429	.1353083	20299	.1171427
3133.383	0	0	0	0	0	0	-13947	0	-13947	-13947	-13947	51	16200	7	9	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	2	1	0	0	0	0	0	1	6	.1283302	.0467805	.0413964	.0412405	.0659947	.0652701	.0632783	.0625701	.0475704	.0410135	.0404156	.0582158	.0570935	.0580214	.0632436	.0473853	.0419942	.042806	.0380269	.034903	.0488264	.04901	-13947	.0660208
2841.728	22000	0	300000	150000	150000	2100	-27900	24100	-5900	144100	513100	44	106086	4	15	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	3	7	3	0	0	0	1	0	0	4	.5801663	.1224457	.1375986	.1381431	.1320307	.1725255	.1669622	.2480013	.1208465	.1336704	.1259879	.1204453	.1550208	.1572479	.1220484	.1225754	.0952377	.0783987	.0458952	.0357112	.0352381	.0117252	-5900	.1286919
4658.194	27000	0	78000	78000	0	2900	2820	29900	29820	29820	35820	45	51327	2	18	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	4	6	4	0	1	0	0	0	0	2	.7130944	.3438059	.3317327	.3364838	.33878	.3360393	.3511701	.390496	.3400998	.3590612	.3587797	.3344374	.3351794	.3469429	.3486176	.3398723	.3431103	.3378935	.3298123	.3127335	.3065196	.2999924	29820	.3360046
3718.007	0	0	20000	0	20000	500	500	500	500	20500	26050	51	13473	2	10	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	4	2	1	0	1	0	0	0	0	2	.143074	.0427578	.0429811	.0427739	.0396203	.039137	.0369779	.0366523	.0428411	.0436815	.0435674	.0363032	.0367195	.0379565	.0378972	.0404018	.0399996	.0396329	.0417134	.0444351	.0305353	.0303971	500	.0396069
6108.159	0	0	0	0	0	0	-1640	0	-1640	-1640	-1640	31	8868	4	12	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	1	2	0	0	0	1	0	0	4	.0278493	.0052289	.0027205	.0027132	.0084699	.0082518	.0082335	.0081356	.0051238	.003094	.0032087	.0048701	.0046525	.0048524	.0046551	.0050441	.0026713	.0030855	.0025287	.0024966	.0026493	.0024136	-1640	.0084415
3827.987	0	0	110000	105000	5000	0	-6000	0	-6000	-1000	4000	30	60870	4	12	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	2	6	2	0	0	0	1	0	0	4	.5405443	.2596958	.2601141	.2649975	.2630668	.2635774	.2625527	.2310158	.2569021	.2574369	.2623166	.2602236	.2607204	.258685	.2310798	.2627869	.2568219	.2559014	.2573343	.2555487	.2616289	.2594893	-6000	.2629759
4294.261	4000	0	170000	55000	115000	7600	600	11600	4600	119600	123600	38	50817	3	14	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	1	0	3	6	3	0	0	1	0	0	0	3	.5336504	.1465385	.1474154	.161548	.159034	.1584096	.1561594	.1348497	.1433674	.1442049	.1534055	.1516346	.1509481	.1481093	.1319919	.151033	.1532354	.1541375	.1509857	.154051	.1527865	.1507519	4600	.1583958
5303.003	0	0	85000	37000	48000	2000	0	2000	0	48000	66800	46	61110	3	12	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	4	6	2	0	0	1	0	0	0	3	.5405443	.2604956	.2604519	.2651898	.2643045	.2640259	.2633721	.2446072	.2588148	.258785	.2630251	.2622117	.261681	.2605657	.2425262	.2619047	.2626901	.2636864	.2748066	.275189	.269026	.2716889	0	.2641965
4347.95	0	0	0	0	0	4900	4100	4900	4100	4100	180600	33	23661	1	16	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	3	4	1	0	0	0	0	0	1	.2060434	.0659284	.0660633	.0661914	.0663123	.0618129	.0614961	.0621369	.065542	.0655526	.0654924	.0655575	.0612451	.0613523	.0672176	.0173846	.017828	.0185691	.018691	.0139187	.0128757	.0074868	4100	.0663305
6068.141	0	0	0	0	0	0	0	0	0	0	0	40	24000	1	12	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	3	2	1	0	0	0	0	0	1	.2060434	.0692252	.0692251	.0692631	.0693059	.0692116	.0690456	.0678037	.0696153	.0696065	.0695886	.0696175	.0708836	.0710234	.0693903	.070706	.0709844	.0713825	.071559	.0706167	.0705342	.0716908	0	.0693222
